Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Marital_Status,Education,Total_Spent,Cluster,PCA1,PCA2
76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,58,2196,0,0,0,1,0,0,0,1,0,0,833,633,1,Together,Graduation,1033,1,1.921198308450704,-0.5261324665338467
34728.0,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,34,2493,0,0,0,1,0,0,0,1,0,0,30,24,0,Together,Graduation,36,0,-2.479669414305562,-0.9898921731191386
33168.0,0,1,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,55,2783,0,0,1,0,0,0,0,0,1,0,119,116,0,Single,Master,122,0,-2.1509870597765053,0.04404516537450175
33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,54,2436,0,1,0,0,0,0,0,0,1,0,93,64,0,Married,Master,122,0,-1.9651253244688478,-0.7481246213620489
77037.0,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,60,2418,0,1,0,0,0,0,0,0,0,1,1113,1103,0,Married,PhD,1123,3,3.6041490024596645,-0.8813156583034275
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,36,2752,0,0,0,1,0,0,0,1,0,0,310,123,0,Together,Graduation,497,2,-0.022042999476905065,1.9486505550575228
44529.0,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0,54,2518,0,1,0,0,0,0,0,1,0,0,665,639,1,Married,Graduation,691,2,0.07895394869725518,2.434295899227454
28764.0,1,1,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,54,2183,0,0,0,1,0,0,0,0,0,1,11,10,1,Together,PhD,12,0,-2.7608146512648544,-0.9886655547747518
69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,71,2657,0,1,0,0,0,0,0,0,0,1,2262,2084,0,Married,PhD,2440,1,4.576182322215903,0.42576389658842717
25959.0,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,50,2659,1,0,0,0,0,1,0,0,0,0,30,4,0,Divorced,2n Cycle,56,0,-2.3523197563720033,-0.6300126783253207
27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2609,0,1,0,0,0,0,0,0,1,0,27,17,0,Married,Master,37,0,-2.6081263358557165,-0.8988974244260569
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,35,2791,0,0,1,0,0,0,0,1,0,0,942,916,0,Single,Graduation,968,1,1.5212936656377263,-0.5260759907902939
42557.0,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,46,2828,0,1,0,0,0,0,0,1,0,0,255,240,0,Married,Graduation,270,2,-1.3645608917579164,1.1796698054569013
53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0,69,2483,0,1,0,0,0,0,0,0,0,1,253,228,0,Married,PhD,278,0,-1.1683210816733887,0.08723497069290923
72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,68,2738,0,0,1,0,0,0,0,1,0,0,1194,1138,0,Single,Graduation,1250,1,2.0928412610944234,0.02354086901866847
67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,33,2614,0,0,0,1,0,0,0,1,0,0,884,830,0,Together,Graduation,938,1,2.108652213714978,-1.6630019714583273
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,0,71,2795,0,1,0,0,0,0,0,0,1,0,1144,1110,1,Married,Master,1178,2,0.46039190476350955,4.249828800912111
65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,3,11,0,62,2498,0,0,0,1,0,0,0,1,0,0,955,755,1,Together,Graduation,1155,1,2.266887177914067,1.691035161101504
42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,33,2694,0,0,1,0,0,0,0,0,0,1,618,583,0,Single,PhD,653,3,1.2139797326501174,-0.5695116747820591
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,47,2200,1,0,0,0,0,0,0,0,0,1,29,9,1,Divorced,PhD,49,0,-2.376160063555742,-0.5886161346843762
65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,56,2238,0,1,0,0,0,0,0,0,0,1,497,488,0,Married,PhD,506,2,0.00979936200757344,-0.07569113155855295
16860.0,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,59,2814,0,1,0,0,0,0,0,1,0,0,24,10,0,Married,Graduation,38,0,-2.641748936444039,-0.19996710443195123
83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1,28,2218,0,0,1,0,0,0,0,1,0,0,1503,1356,2,Single,Graduation,1650,3,4.601073567925559,-1.4115102447133157
64176.0,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,55,2854,1,0,0,0,0,1,0,0,0,0,1677,1528,0,Divorced,2n Cycle,1826,1,3.8847451717573347,3.109869442666713
22304.0,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,64,2853,1,0,0,0,0,0,0,1,0,0,16,14,0,Divorced,Graduation,18,0,-2.813760140501567,-0.9960556460650872
67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0,42,2276,0,1,0,0,0,0,0,1,0,0,889,872,0,Married,Graduation,906,1,1.6512322142840337,-0.3132909589608519
70713.0,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,3,11,0,54,2732,0,0,0,1,0,0,0,1,0,0,1287,1097,0,Together,Graduation,1477,3,3.582038139397207,1.2944343918529133
59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,65,2735,0,0,0,1,0,0,0,1,0,0,710,654,0,Together,Graduation,766,2,0.8733513568152099,1.5650639943275624
39722.0,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,67,2284,0,1,0,0,0,0,0,1,0,0,39,31,0,Married,Graduation,47,0,-2.30633007970431,-0.34165757159370397
46610.0,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,62,2505,0,0,0,1,0,0,0,1,0,0,342,217,0,Together,Graduation,467,2,-0.3644724196198064,0.5052699091002086
88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,59,2520,0,0,0,1,0,0,0,1,0,0,1998,1880,1,Together,Graduation,2116,3,5.404944353678629,-1.5587986570989005
87171.0,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,39,2583,0,1,0,0,0,0,0,0,0,1,1254,1210,2,Married,PhD,1298,1,2.848529097818944,0.3378519373096734
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,44,2472,0,0,0,1,0,1,0,0,0,0,20,18,0,Together,2n Cycle,22,0,-2.669573331876228,-0.5814245188990116
50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,52,2317,0,0,1,0,0,0,0,0,1,0,354,312,0,Single,Master,396,2,-0.5740982280235112,0.2404405827935215
41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,42,2592,0,1,0,0,0,0,0,0,0,1,17,14,0,Married,PhD,20,0,-2.495359907410743,-0.9948916021022591
66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,55,2263,0,0,1,0,0,0,0,1,0,0,850,733,0,Single,Graduation,967,3,2.0501326797504267,-1.4186565505766708
36715.0,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,49,2748,0,1,0,0,0,0,0,1,0,0,341,325,0,Married,Graduation,357,2,-0.9817104050123747,1.8334349130179748
79456.0,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,64,2835,0,1,0,0,0,0,0,1,0,0,1302,1203,0,Married,Graduation,1401,1,2.6270889508524715,-0.9385980732322345
40479.0,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,38,2475,0,0,0,1,0,0,0,1,0,0,15,15,0,Together,Graduation,15,0,-2.5211528232272937,-1.0965934848770702
75345.0,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,50,2671,0,0,1,0,0,0,0,0,1,0,1954,1821,1,Single,Master,2087,1,3.963600819171834,-0.7537398681445939
54233.0,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,43,2669,0,1,0,0,0,0,0,1,0,0,839,697,0,Married,Graduation,981,2,1.3684643956339813,2.5713342827389174
24163.0,1,1,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,50,2419,0,0,1,0,0,0,0,1,0,0,15,13,0,Single,Graduation,17,0,-2.7274852973251065,-0.5846318650537772
84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,62,2700,0,0,0,1,0,0,0,0,0,1,442,361,4,Together,PhD,523,1,2.2185472851605925,-0.5058684153692685
43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,37,2216,0,0,0,1,0,0,0,1,0,0,20,17,0,Together,Graduation,23,0,-2.446670022552075,-0.9871994364115985
71691.0,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,62,2263,0,0,1,0,0,0,0,0,0,1,1149,1106,0,Single,PhD,1192,3,3.207089928295777,-2.2707100300428307
85844.0,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,47,2190,0,1,0,0,0,0,0,0,0,1,1920,1882,1,Married,PhD,1958,1,3.3568137448037842,-0.5187144864626133
39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,46,2223,0,0,1,0,0,0,0,0,0,1,121,109,0,Single,PhD,133,0,-1.7991815570936307,-0.4174643587965302
38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,48,2531,0,0,1,0,0,0,0,0,0,1,70,67,0,Single,PhD,73,0,-2.198844947373044,0.1019276117034312
57236.0,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,55,2268,0,1,0,0,0,0,0,0,0,1,117,113,0,Married,PhD,121,0,-1.7302867843296346,0.08075744003031847
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,41,2485,0,0,1,0,0,0,0,1,0,0,397,370,0,Single,Graduation,424,2,0.30122920530709507,-0.6893920171354427
79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,62,2186,1,0,0,0,0,0,0,1,0,0,835,802,0,Divorced,Graduation,868,1,0.44564821050160247,-0.24018190663399866
80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,34,2765,0,0,1,0,0,1,0,0,0,0,715,674,0,Single,2n Cycle,756,1,1.5260229138926777,-1.3174034724279367
27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,38,2591,0,0,0,1,0,0,0,0,1,0,11,10,0,Together,Master,12,0,-2.7771570497482454,-0.9839231531659807
56775.0,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,41,2702,0,1,0,0,0,0,0,1,0,0,902,867,0,Married,Graduation,937,1,1.7596494845844863,0.2734622451418235
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,45,2423,1,0,0,0,0,0,0,1,0,0,1835,1808,3,Divorced,Graduation,1862,3,4.913814205635146,-2.8398491796299945
54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,41,2564,0,1,0,0,0,1,0,0,0,0,322,277,0,Married,2n Cycle,367,2,-0.050193971475247436,-0.42935023587194715
38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,34,2490,0,1,0,0,0,0,0,1,0,0,389,335,0,Married,Graduation,443,2,-0.4408987312189024,1.8348400515065935
53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,50,2405,0,0,0,1,0,0,0,1,0,0,257,247,0,Together,Graduation,267,0,-1.1426325943454299,0.2001729100313948
30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,48,2256,0,1,0,0,0,0,0,1,0,0,40,19,0,Married,Graduation,61,0,-2.3399849917671696,-0.7604870635299426
76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,60,2385,0,0,1,0,0,0,0,0,0,1,1323,1323,1,Single,PhD,1323,1,2.420266453156802,-0.6227641846294014
50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,68,2169,0,1,0,0,0,0,0,0,0,1,61,59,0,Married,PhD,63,0,-2.119448313669079,-0.7384318292089059
65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,46,2309,0,1,0,0,0,1,0,0,0,0,546,530,1,Married,2n Cycle,562,2,0.4348492887350174,0.4467534731998244
66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,55,2188,0,1,0,0,0,0,0,1,0,0,306,300,0,Married,Graduation,312,2,-0.6473224023204208,1.889910103569512
76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,66,2648,1,0,0,0,0,0,0,1,0,0,1140,1124,0,Divorced,Graduation,1156,1,1.7660231298447353,-1.1289637222467048
81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,37,2644,0,0,1,0,0,1,0,0,0,0,1059,1014,1,Single,2n Cycle,1104,3,2.122586631542213,-0.31568397354896743
54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,47,2299,0,0,1,0,0,0,0,0,0,1,16,16,0,Single,PhD,16,0,-2.2935945787681082,-0.9801045991262598
16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,36,2462,0,0,1,0,0,0,0,0,0,1,44,44,0,Single,PhD,44,0,-2.646096052770331,0.1325696212696779
71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,49,2464,0,0,0,1,0,0,0,1,0,0,1406,1238,2,Together,Graduation,1574,2,1.3754118631505288,1.197588860535853
33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,37,2415,0,1,0,0,0,0,0,0,0,1,39,15,1,Married,PhD,63,0,-2.373546608747587,-0.9575541055356869
36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,37,2441,0,1,0,0,0,0,0,0,1,0,273,120,1,Married,Master,426,0,0.05584440119695766,-0.7672031808990293
22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,54,2688,0,0,0,1,0,0,1,0,0,0,50,4,0,Together,Basic,96,0,-2.15559159281474,-0.8783587843683133
47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,42,2449,0,1,0,0,0,1,0,0,0,0,606,577,0,Married,2n Cycle,635,2,-0.07914039314657785,2.631799742041738
70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,52,2425,0,0,1,0,0,0,0,1,0,0,736,715,0,Single,Graduation,757,1,1.4427660073885227,0.09468981706703608
31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,41,2743,0,1,0,0,0,0,0,0,0,1,119,113,0,Married,PhD,125,0,-2.139798052567827,-0.31997435868635365
52034.0,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,47,2567,1,0,0,0,0,0,0,0,1,0,259,186,0,Divorced,Master,332,2,-0.8128919703853713,1.319858226895916
48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,41,2346,0,0,1,0,0,0,0,1,0,0,126,117,0,Single,Graduation,135,0,-1.3849128284286945,-1.0635966375629469
46734.0,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,66,2747,0,1,0,0,0,0,0,1,0,0,301,272,0,Married,Graduation,330,2,-0.7683464888608922,0.20543769275903587
39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,58,2717,1,0,0,0,0,0,0,1,0,0,343,302,0,Divorced,Graduation,384,2,-0.8535619681922079,2.2136684974234737
86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,54,2849,0,0,1,0,0,0,0,1,0,0,1627,1532,0,Single,Graduation,1722,1,2.688029263414142,0.6627163598810911
46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,43,2225,0,0,0,1,0,0,0,1,0,0,62,46,0,Together,Graduation,78,0,-2.063705627969973,-0.5075962272543696
16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,35,2692,0,0,1,0,0,0,1,0,0,0,13,2,0,Single,Basic,24,0,-2.864648790010152,-1.0994477507299136
63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,68,2350,1,0,0,0,0,1,0,0,0,0,1056,944,0,Divorced,2n Cycle,1168,1,2.5230353544329844,0.007575681048259701
67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,69,2689,0,1,0,0,0,0,0,0,1,0,887,817,1,Married,Master,957,2,0.2552746250012442,1.2934126591794888
25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,2421,0,0,1,0,0,0,0,1,0,0,11,7,0,Single,Graduation,15,0,-2.770239578626596,-0.9701097107132405
42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,42,2181,0,1,0,0,0,0,0,1,0,0,41,25,0,Married,Graduation,57,0,-2.2247868363439065,-0.9618927907753463
85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,44,2753,0,0,0,1,0,0,0,1,0,0,1872,1788,1,Together,Graduation,1956,1,4.513946223041041,-0.6918557746506069
72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,35,2402,0,0,1,0,0,0,0,1,0,0,1974,1935,3,Single,Graduation,2013,1,3.3898399558958046,-0.3258288035345337
49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,46,2195,0,0,0,1,0,1,0,0,0,0,297,268,0,Together,2n Cycle,326,0,-0.8859178894421745,0.3091759001391066
36778.0,1,1,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,52,2852,0,1,0,0,0,0,0,0,0,1,73,69,0,Married,PhD,77,0,-2.205061106723794,0.10938468871270826
85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,58,2581,1,0,0,0,0,0,0,0,0,1,1301,1289,0,Divorced,PhD,1313,1,2.5879515613499713,-0.841813719176455
49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,59,2671,0,1,0,0,0,0,0,1,0,0,295,275,0,Married,Graduation,315,0,-1.0209544269094928,0.4710045559463771
37155.0,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,31,2673,0,1,0,0,0,0,0,1,0,0,71,68,0,Married,Graduation,74,0,-2.105240103247051,-0.7937004143289101
21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,42,2208,1,0,0,0,0,1,0,0,0,0,26,6,0,Divorced,2n Cycle,46,0,-2.4695190308751243,-0.46498526713174126
33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,58,2475,0,0,1,0,0,0,0,0,0,1,68,50,0,Single,PhD,86,0,-2.2489534992433997,-0.23557548645701637
63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,75,2395,0,0,0,0,1,0,0,1,0,0,969,835,0,Widow,Graduation,1103,3,3.0812480908563447,-0.0686212589262613
21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,46,2318,0,0,0,1,0,0,0,0,1,0,58,55,0,Together,Master,61,0,-2.4280207242932903,0.4048835242516979
42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,39,2381,0,0,0,1,0,0,0,1,0,0,118,91,1,Together,Graduation,145,0,-1.7802249478367218,-0.23156315040806935
54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,64,2812,0,0,0,1,0,0,0,1,0,0,652,620,0,Together,Graduation,684,2,0.13647041705203375,4.8886781287103345
57744.0,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,66,2388,0,1,0,0,0,0,0,0,0,1,392,373,0,Married,PhD,411,2,-0.6865611258962214,1.1116086465361998
26576.0,1,0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,34,2783,0,0,1,0,0,0,0,1,0,0,18,9,1,Single,Graduation,27,0,-2.74709277761894,-0.9587529565925084
57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,77,2517,0,0,0,0,1,0,0,0,0,1,1030,1000,0,Widow,PhD,1060,2,1.83237965258473,1.2664772463138216
68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,56,2828,0,0,0,1,0,0,0,1,0,0,1422,1385,0,Together,Graduation,1459,3,3.384321231635904,0.4479407165288584
7500.0,0,1,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41,2828,0,1,0,0,0,0,0,1,0,0,13,8,0,Married,Graduation,18,0,-3.083284205900028,-0.97968282732708
83145.0,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,46,2804,0,0,0,1,0,0,0,1,0,0,1719,1605,1,Together,Graduation,1833,1,4.535181264969764,-0.6080468437835364
54197.0,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,60,2246,0,1,0,0,0,0,0,0,1,0,224,211,0,Married,Master,237,0,-1.1093801333178788,-0.4133451144317938
23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,57,2191,0,0,1,0,0,0,0,0,0,1,46,44,0,Single,PhD,48,0,-2.5357198386375273,0.3879009992606746
46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,44,2502,0,1,0,0,0,0,0,1,0,0,496,477,0,Married,Graduation,515,2,-0.417700254943119,3.3959661779063883
56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,46,2730,0,0,0,1,0,0,0,1,0,0,1011,1002,0,Together,Graduation,1020,3,2.9163132399184346,-2.3153303647882884
79410.0,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,59,2190,0,1,0,0,0,0,0,1,0,0,1357,1344,0,Married,Graduation,1370,1,1.7199707504180657,-1.4889880739578587
57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,69,2634,0,1,0,0,0,0,0,1,0,0,920,814,0,Married,Graduation,1026,3,2.7263500040886903,0.014763969178225188
44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,55,2257,0,1,0,0,0,0,0,1,0,0,260,219,0,Married,Graduation,301,0,-1.1084896891264724,-0.08311297261741052
59594.0,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,55,2776,0,1,0,0,0,0,0,1,0,0,490,481,1,Married,Graduation,499,2,-0.38506826931932303,0.7878356467385496
80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,26,2835,0,0,0,1,0,0,0,1,0,0,950,896,0,Together,Graduation,1004,1,2.0848488796329887,-0.38354479592482194
40344.0,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,46,2418,0,1,0,0,0,0,0,0,0,1,216,214,0,Married,PhD,218,0,-1.657220605197837,0.20965767138693878
62710.0,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,48,2561,0,1,0,0,0,0,0,1,0,0,595,584,0,Married,Graduation,606,2,0.44060480666168655,1.0964656188680066
48985.0,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,52,2518,0,1,0,0,0,1,0,0,0,0,67,59,0,Married,2n Cycle,75,0,-1.9003141496614644,-1.0761792947355273
35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,52,2835,0,0,0,1,0,0,0,1,0,0,93,80,0,Together,Graduation,106,0,-2.0632002900695556,-0.07341680905094036
77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,72,2555,0,1,0,0,0,0,0,1,0,0,893,796,0,Married,Graduation,990,3,2.4926021862374017,-0.9639544956304853
81657.0,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,51,2317,0,0,1,0,0,0,0,1,0,0,1047,997,0,Single,Graduation,1097,1,2.360684485425415,-1.4706837068168697
14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,24,2291,0,1,0,0,0,0,1,0,0,0,8,0,1,Married,Basic,16,0,-2.9422704431833395,-0.9722764091611784
